   30.0000000      0.20022704838987848     
   60.0000000      0.36577545391877092     
   90.0000000      0.45020861792002109     
   120.000000      0.58981432986783144     
   150.000000      0.77314286103064489     
   180.000000      0.91113986448505258     
   210.000000       1.0127833766559289     
   240.000000       1.1528466264309469     
   270.000000       1.3383852224180215     
   300.000000       1.4559706183330119     
   330.000000       1.5361677767476416     
   360.000000       1.7150126624596629     
   390.000000       1.8762505468731412     
   420.000000       1.9702870542205619     
   450.000000       2.0967311696347823     
   480.000000       2.2709064514784871     
   510.000000       2.4140466371283580     
   540.000000       2.5178852761636827     
   570.000000       2.6525635574528663     
   600.000000       2.8272340187690168     
   630.000000       2.9527980394195765     
   660.000000       3.0370841191984557     
   690.000000       3.1961473921340202     
   720.000000       3.3472105377893029     
   750.000000       3.4342533002686109     
   780.000000       3.5461740623450462     
   810.000000       3.7003622928001252     
   840.000000       3.8338348532095927     
   870.000000       3.9322831581291449     
   900.000000       4.0470041681753139     
   930.000000       4.2045945244916476     
   960.000000       4.3275473316305222     
   990.000000       4.4088018880366615     
   1020.00000       4.5624456676924607     
   1050.00000       4.7229147388342314     
   1080.00000       4.8283474818176257     
   1110.00000       4.9496182647780893     
   1140.00000       5.1022387014545014     
   1170.00000       5.2428407002957655     
   1200.00000       5.3574550275162203     
   1230.00000       5.4819041023208772     
   1260.00000       5.6430903578993297     
   1290.00000       5.7817384315166249     
   1320.00000       5.8805755317377919     
   1350.00000       6.0298227051442490     
   1380.00000       6.2001107100386124     
   1410.00000       6.3245223799749484     
   1440.00000       6.4497348612636660     
   1470.00000       6.6110063329590716     
   1500.00000       6.7680274475129183     
   1530.00000       6.8993379729114777     
   1560.00000       7.0345243678977445     
   1590.00000       7.2056779372285842     
   1620.00000       7.3650291134900874     
   1650.00000       7.4822880712710189     
   1680.00000       7.6270284578483221     
   1710.00000       7.7969753556863379     
   1740.00000       7.9218383776375703     
   1770.00000       8.0392482904825986     
   1800.00000       8.1879968026483549     
   1830.00000       8.3376418839421476     
   1860.00000       8.4618398719190324     
   1890.00000       8.5779407920445436     
   1920.00000       8.7273512921064853     
   1950.00000       8.8812820819803040     
   1980.00000       8.9888425307456057     
   2010.00000       9.1127068071067789     
   2040.00000       9.2822183333026018     
   2070.00000       9.4185818997006159     
   2100.00000       9.5362185615316672     
   2130.00000       9.6833479177271471     
   2160.00000       9.8424069573910469     
   2190.00000       9.9793555649565153     
   2220.00000       10.103689771077471     
   2250.00000       10.256443633195017     
   2280.00000       10.424255307387250     
   2310.00000       10.548334264010359     
   2340.00000       10.679599602922972     
   2370.00000       10.866747971212259     
   2400.00000       11.020486816121030     
   2430.00000       11.148350870899758     
   2460.00000       11.307366653751425     
   2490.00000       11.481646450261982     
   2520.00000       11.629160293924878     
   2550.00000       11.757346819432573     
   2580.00000       11.914633639836360     
   2610.00000       12.089191743618310     
   2640.00000       12.215780114927714     
   2670.00000       12.333153389343451     
   2700.00000       12.501388088625326     
   2730.00000       12.641636658140376     
   2760.00000       12.742930524776380     
   2790.00000       12.875011563799459     
   2820.00000       13.031119801673277     
   2850.00000       13.159441479642524     
   2880.00000       13.261326327138232     
   2910.00000       13.392540502836242     
   2940.00000       13.547255779950675     
   2970.00000       13.654153651267237     
   3000.00000       13.747147632137079     
   3030.00000       13.906984819152928     
   3060.00000       14.044881209267464     
   3090.00000       14.137191770017226     
   3120.00000       14.255583669016163     
   3150.00000       14.401637669766105     
   3180.00000       14.530841243560715     
   3210.00000       14.625627119195983     
   3240.00000       14.746198663801138     
   3270.00000       14.909748401631234     
   3300.00000       15.023666071982628     
   3330.00000       15.109892418997031     
   3360.00000       15.287628551883687     
   3390.00000       15.448777324717751     
   3420.00000       15.554458128541212     
   3450.00000       15.687613097050111     
   3480.00000       15.853702162333505     
   3510.00000       15.992333459033725     
   3540.00000       16.104468557899295     
   3570.00000       16.242826430337143     
   3600.00000       16.413865640420156     
   3630.00000       16.546517904471560     
   3660.00000       16.654267662024647     
   3690.00000       16.819759332306955     
   3720.00000       16.984668552252813     
   3750.00000       17.096331041516926     
   3780.00000       17.224130539958331     
   3810.00000       17.388452374311086     
   3840.00000       17.534703708920432     
   3870.00000       17.648574503598475     
   3900.00000       17.781662135670761     
   3930.00000       17.947089684300686     
   3960.00000       18.079238870257864     
   3990.00000       18.178969008807112     
   4020.00000       18.323941096090259     
   4050.00000       18.471935656812807     
   4080.00000       18.571391210150498     
   4110.00000       18.684736892538123     
   4140.00000       18.827966097926449     
   4170.00000       18.958121288528211     
   4200.00000       19.062630630948004     
   4230.00000       19.179619990483978     
   4260.00000       19.330688449231552     
   4290.00000       19.459663389533489     
   4320.00000       19.555482059156326     
   4350.00000       19.702801483602968     
   4380.00000       19.860774088301660     
   4410.00000       19.979024238090357     
   4440.00000       20.104185681976134     
   4470.00000       20.257967745298025     
   4500.00000       20.404413782055229     
   4530.00000       20.528309694426181     
   4560.00000       20.657672822120926     
   4590.00000       20.812216360508000     
   4620.00000       20.951204548476294     
   4650.00000       21.060505604678937     
   4680.00000       21.205319124218391     
   4710.00000       21.369922419235035     
   4740.00000       21.498445797404575     
   4770.00000       21.622194513931394     
   4800.00000       21.774223810965974     
   4830.00000       21.925202700949644     
   4860.00000       22.050864467692566     
   4890.00000       22.177586367190973     
   4920.00000       22.332037681927478     
   4950.00000       22.475556505366406     
   4980.00000       22.584483024580230     
   5010.00000       22.711514556243674     
   5040.00000       22.860228568385406     
   5070.00000       22.977582200604246     
   5100.00000       23.088470065218235     
   5130.00000       23.223698364389211     
   5160.00000       23.362092985813192     
