  -8.7531434762401494E-003   1.6707625213053905E-003  -3.6703422688550802E-003   9.6374467826695932E-003  -47.553769488595051        77.922009122556616       -195.78924640686586     
   3.2291260829937578E-003   1.2464198444775735E-004   2.8475996355257637E-003   4.3071585260359459E-003 -0.55972411989405368        61.260454405618027        289.14424072759078     
   6.1168077765616502E-004   9.5769061336172532E-004   3.9449466005416238E-004   1.2028926475319639E-003   114.21755534302929        180.45865727730362        43.146338043953882     
   3.2957187859966033E-004   9.8579603529219163E-004  -1.8072380217941247E-002   1.8102246771829061E-002  -114.32759407324824       -389.74358935578073       -255.40999730815000     
  -1.3721244864580485E-003  -6.9220047831292531E-004  -9.6259311383509738E-003   9.7478416784839757E-003  -583.03998641218402       -458.92847078091620       -253.80798412204044     
  -3.4520371606032597E-003   3.9181393847535590E-003   5.0852417202126455E-003   7.2888997900598194E-003  -608.77374908744355        978.71642319316720        98.300080281094608     
  -3.0374575262035611E-003   1.0182958580294040E-003   5.6519153195662272E-003   6.4967085095083274E-003  -578.88959495973006        354.33711137231450        74.518556960339140     
   3.7454348101368471E-003   7.6031250182985216E-004  -2.4248509048314992E-002   2.4547842024985368E-002   156.09977320523836       -324.05540116702349       -259.99787241911218     
  -6.3165503736470905E-004  -1.2896157003143322E-003   9.7773801878750927E-003   9.8822699861407255E-003   66.401492699235106       -73.490139421915686        98.009955912691382     
  -2.6115964590719917E-003  -1.5806774456061203E-003   1.1753887132296529E-002   1.2143839589308283E-002  -405.11134300168345        4.9368498893273109        104.06410385230960     
   7.0009439705714645E-004   1.0460343165530879E-003  -1.4153650729662862E-002   1.4209509102480759E-002   92.475127544606508       -112.47892982622083       -153.65969769908352     
   2.4651772931267245E-003   4.5745979382405882E-003  -4.5169984466235727E-004   5.2161363222955207E-003   432.42224097098045        794.38190315827762        116.46762316432013     
  -1.1167338313531347E-002   2.9106336809612641E-003  -9.6527297712252300E-003   1.5045146242888739E-002   127.66331168736765        172.38625898934055       -471.90614371691748     
  -3.0477709537274659E-003   1.5798037390926910E-003   2.1040200086061930E-002   2.1318412401066748E-002  -623.85314671982815        690.41711151845595        316.27625856627134     
  -1.4242340055418449E-003  -8.6471423181891144E-004  -8.7652616823836321E-003   8.9222186459374936E-003  -190.98389018172975       -298.86582164451568       -110.33148769361792     
  -6.8583797306019110E-003   1.0020375232204636E-003  -3.8032997812028012E-003   7.9061078257743368E-003  -1154.9915002479884        112.65103470467092       -46.903142951259426     
