# wx wy wz w Lxx Lyy Lzz
   1.5252157080833091E-002  -4.8409080586185359E-003   5.3080480925142707E-003   1.6859361227604362E-002   93.710606967476778       -565.25490336462599        281.30856500239912     
   1.0720602246788724E-002  -7.1532567128798959E-003  -3.1950102749336681E-003   1.3278120529319820E-002   125.30807226637488       -655.73102315400718       -430.99471663296549     
  -1.3841535540628029E-002  -5.3038299935541421E-003   4.0307800400804464E-002   4.2946914812057056E-002   21.069094556264105       -778.33625979326371        516.55921751302196     
  -3.5636989441237294E-003   9.4478620420108224E-004  -1.0231611970908539E-002   1.0875589853393526E-002  -603.37486698171369        106.09496502016643       -374.91440672498476     
   1.2301707589018995E-002   6.2796513654741614E-004  -2.7872571015433244E-002   3.0473046530152117E-002   183.74304457003481        34.839550490785044       -232.02123982238211     
  -9.8610118469463267E-003  -5.8461621700264012E-003   2.8539803618401156E-002   3.0756097888723910E-002   69.046582626673668       -487.68357641295370        316.33550331425931     
   3.0444424829770083E-003   6.5801384189740951E-003  -1.6431953397733354E-003   7.4341739668686074E-003   203.56004270054305        627.64398447817518        74.976520665404266     
   1.3054059653904321E-002  -2.9670938539769331E-003  -2.7803959909225576E-002   3.0858909669977379E-002   196.42258559454609       -363.87636159220909       -232.29689510963624     
  -6.4915426666355535E-003  -4.3151075308885739E-003   1.3665943662103256E-002   1.5732714176888273E-002  -83.450068472915248       -373.91759088866075        100.10087568999843     
  -1.1020907911289277E-002   8.6667081847789217E-003   2.1632439510055002E-002   2.5778570191254232E-002  -330.78909446971153        842.49159630466659        141.45751465061224     
   1.8519770696661143E-003  -1.0370647792952374E-002  -2.5052676195598471E-002   2.7177504287066966E-002  -550.09850772546599       -1020.0294809930409       -501.77008707498902     
   2.0740455954370764E-003   3.0314013148598218E-003  -1.6596010258329946E-002   1.6997606171407741E-002  -463.43015153549754        220.80126522664483       -402.54190942886862     
  -1.7510292791063115E-002   1.9581818254698503E-003   2.2378928166493645E-002   2.8482648324399892E-002  -327.89365864141405        43.183631347519210        124.65147267896226     
  -1.4849342700855564E-002  -6.2217252969444560E-003   4.6372482437506385E-002   4.9087880090047983E-002   421.84030952112437       -295.71877642484338        689.60286616169913     
   1.2942429375322577E-003  -4.8830285182404828E-003  -4.9143631031356074E-003   7.0476944457576055E-003  -56.614470426552515       -574.47772130067392       -146.76098790700615     
   1.9246852828191500E-002  -2.0026632850804081E-003  -1.8681343682920085E-002   2.6896925583100577E-002   531.67185398793845       -573.83032324172814        65.231109147717277     
  -1.1545221832611301E-002   5.9173120289754896E-003   4.4119727863896271E-003   1.3703000864055483E-002  -914.87170510100407        960.04745934231642       -470.31068135839530     
